시군구,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,매수자,매도자,건축년도,도로명,Latitude,Longitude
서울특별시 강서구 등촌동,등촌동아이파크,84.9958,202410,17,"95,000",2,개인,개인,2004,등촌로 163,37.5439159,126.8602292
서울특별시 강서구 등촌동,부영,80.64,202410,17,"50,000",4,개인,개인,1994,강서로56나길 110,37.5635575,126.8436412
서울특별시 서대문구 홍제동,홍제원현대(459-0),59.93,202410,17,"72,000",7,개인,개인,2000,통일로34길 43,37.5876589,126.9495882
서울특별시 마포구 망원동,마포한강아이파크,84.58,202410,17,"149,500",12,개인,개인,2019,희우정로 77,37.5525936,126.9031347
서울특별시 마포구 공덕동,공덕현대,84.61,202410,17,"111,500",6,개인,개인,1989,마포대로11길 73,37.5482837,126.9501368
서울특별시 양천구 신정동,중앙하이츠목동펠리시티,65.92,202410,17,"91,700",5,개인,개인,2021,오목로 212,37.5254299,126.8613075
서울특별시 마포구 아현동,마포래미안푸르지오1단지,84.8919,202410,17,"195,000",15,개인,개인,2014,마포대로 195,37.5555928,126.9536568
서울특별시 양천구 신월동,목동센트럴아이파크위브1단지,59.97,202410,17,"99,500",15,개인,개인,2020,남부순환로83길 17,37.5165936,126.8419071
서울특별시 은평구 진관동,은평스카이뷰자이,84.7488,202410,17,"109,000",14,개인,개인,2019,통일로 1034,37.6349638,126.9179775
서울특별시 서대문구 홍은동,풍림2,58.5,202410,17,"59,500",13,개인,개인,1990,세검정로1길 35,37.5933774,126.9432047
서울특별시 강서구 염창동,현대아이파크,84.84,202410,17,"98,000",14,개인,개인,2005,공항대로 637,37.5475425,126.8757832
서울특별시 송파구 신천동,파크리오,84.97,202410,17,"257,000",23,개인,개인,2008,올림픽로 435,37.5205362,127.1061511
서울특별시 송파구 잠실동,주공아파트 5단지,76.5,202410,17,"282,700",13,개인,개인,1978,송파대로 567,37.5152448,127.0948683
서울특별시 강서구 방화동,방화5,39.6,202410,17,"40,000",10,개인,개인,1994,금낭화로 287-19,37.5771886,126.8102531
서울특별시 영등포구 신길동,한성,84.98,202410,17,"68,000",1,개인,개인,1997,가마산로 575,37.5046758,126.9193266
서울특별시 동작구 사당동,현대,51.66,202410,17,"66,000",8,개인,개인,1991,사당로17길 111,37.4881254,126.9703972
서울특별시 동작구 상도동,이수브라운스톤상도(527-0),84.84,202410,17,"129,250",17,개인,개인,2007,상도로31길 19,37.5060041,126.9438244
서울특별시 동작구 상도동,상도역롯데캐슬파크엘,84.9833,202410,17,"160,000",11,개인,개인,2021,양녕로 220,37.5005552,126.9460994
서울특별시 금천구 가산동,삼익,84.69,202410,17,"38,500",10,개인,개인,1998,두산로9길 56,37.4728961,126.8929962
서울특별시 영등포구 문래동5가,문래두산위브,65.46,202410,17,"71,000",4,개인,개인,1988,선유로9나길 8,37.5168744,126.8858178
서울특별시 영등포구 여의도동,브라이튼여의도,132.5963,202410,17,"526,900",16,개인,법인,2023,국제금융로 39,37.5218921,126.9303477
서울특별시 영등포구 여의도동,브라이튼여의도,101.9509,202410,17,"395,500",25,개인,법인,2023,국제금융로 39,37.5218921,126.9303477
서울특별시 동작구 흑석동,흑석한강센트레빌,84.91,202410,17,"180,000",13,개인,개인,2011,흑석한강로 12,37.5057927,126.9651627
서울특별시 영등포구 영등포동7가,경남아너스빌,114.77,202410,17,"123,000",5,개인,개인,1998,양산로 177,37.5239604,126.9027071
서울특별시 영등포구 문래동6가,현대2차,41.04,202410,17,"53,500",3,개인,개인,1987,문래로4길 6,37.5204418,126.882861
서울특별시 구로구 구로동,종인아네스트,16.04,202410,17,"10,950",16,개인,개인,2012,공원로7길 11,37.5019096,126.8884605
서울특별시 동대문구 답십리동,청계푸르지오시티,30.42,202410,17,"36,000",8,개인,개인,2015,천호대로 257,37.5398708,127.1452641
서울특별시 동대문구 이문동,이문2차푸르지오,84.79,202410,17,"70,700",9,개인,개인,2007,한천로58길 181,37.6043222,127.0704277
서울특별시 용산구 이태원동,남산대림,84.75,202410,17,"170,000",3,개인,개인,1994,녹사평대로 254,37.540709,126.9888252
서울특별시 중구 신당동,삼성,59.97,202410,17,"94,200",16,개인,개인,1999,청구로1길 23,37.5581685,127.0178958
서울특별시 용산구 이촌동,한강맨숀,87.54,202410,17,"380,000",3,개인,개인,1971,이촌로 248,37.5193297,126.9750267
서울특별시 동대문구 휘경동,현대,84.94,202410,17,"65,000",5,개인,개인,1992,서울시립대로29길 62,37.586321,127.0555474
서울특별시 성동구 금호동4가,서울숲2차푸르지오,59.839,202410,17,"145,000",4,개인,개인,2012,금호로 17,37.5461582,127.0240435
서울특별시 동대문구 답십리동,동서울한양,59.67,202410,17,"51,000",3,개인,개인,1989,답십리로 184,37.5714093,127.0603917
서울특별시 중랑구 신내동,건영2차,57.3,202410,17,"57,800",19,개인,개인,1996,신내로7길 20,37.6016769,127.0957192
서울특별시 성동구 행당동,행당한진타운,59.96,202410,17,"113,500",24,개인,개인,2000,행당로 82,37.5558801,127.0292075
서울특별시 동대문구 답십리동,힐스테이트청계,84.85,202410,17,"132,000",12,개인,개인,2018,천호대로55길 11,37.5714477,127.0473028
서울특별시 중랑구 상봉동,건영캐스빌,84.6475,202410,17,"82,500",7,개인,개인,2006,상봉중앙로8길 76,37.602535,127.0911872
서울특별시 중랑구 상봉동,건영캐스빌,84.6475,202410,17,"82,500",7,개인,개인,2006,상봉중앙로8길 76,37.602535,127.0911872
서울특별시 중랑구 신내동,건영2차,57.3,202410,17,"57,800",19,개인,개인,1996,신내로7길 20,37.6016769,127.0957192
서울특별시 도봉구 쌍문동,금호1,84.88,202410,17,"56,000",14,개인,개인,1990,해등로26길 20,37.6590629,127.033472
서울특별시 노원구 상계동,은빛2단지,59.95,202410,17,"49,500",6,개인,개인,1998,동일로245가길 41,37.6799626,127.0535049
서울특별시 성북구 장위동,석계역한일노벨리아시티,15.2144,202410,17,"11,800",5,개인,개인,2019,화랑로 299,37.6135776,127.0611118
서울특별시 노원구 상계동,상계주공16(고층),45.77,202410,17,"37,500",7,개인,개인,1988,동일로227길 86,37.6687829,127.0537253
서울특별시 성북구 돈암동,돈암동 풍림아파트 101~105동,84.68,202410,17,"62,000",6,개인,개인,1999,북악산로 913,37.5958945,127.0233972
서울특별시 도봉구 창동,창동주공3단지(해등마을),61.52,202410,17,"66,500",4,개인,개인,1990,해등로 50,37.6500627,127.0442013
서울특별시 도봉구 창동,현대조합,84.21,202410,17,"59,000",9,개인,개인,2000,해등로16길 12,37.6557906,127.0408689
서울특별시 도봉구 창동,동아청솔,59.445,202410,17,"66,500",14,개인,개인,1997,노해로69길 103,37.6572501,127.0483041
서울특별시 노원구 하계동,미성,118.52,202410,17,"70,000",9,개인,개인,1989,공릉로59길 28,37.6346823,127.0695415
서울특별시 도봉구 쌍문동,삼익세라믹,42.93,202410,17,"30,000",2,개인,개인,1988,해등로 195,37.6572508,127.0351747
서울특별시 노원구 월계동,주공2,38.64,202410,17,"31,700",10,개인,개인,1992,초안산로1길 18,37.6281255,127.0527822
서울특별시 성북구 하월곡동,월곡두산위브,59.855,202410,17,"69,500",8,개인,개인,2003,오패산로 46,37.6070327,127.0383656
서울특별시 노원구 중계동,건영3,84.9,202410,17,"122,000",8,개인,개인,1995,노원로22길 71,37.6485878,127.0742954
서울특별시 강북구 미아동,삼각산아이원,59.758,202410,17,"64,500",18,개인,개인,2003,삼양로19길 113,37.6152259,127.0181273
서울특별시 성북구 길음동,길음뉴타운9단지(래미안),59.96,202410,17,"95,000",25,개인,개인,2010,길음로9길 50,37.6037834,127.0194529
서울특별시 노원구 공릉동,임성아파트,84.84,202410,17,"45,000",7,개인,개인,1997,동일로192나길 16-14,37.627552,127.0759591
서울특별시 성북구 정릉동,정릉스카이쌍용아파트,59.9,202410,17,"55,500",4,개인,개인,1999,북악산로 828,37.5996483,127.0165529
서울특별시 강동구 길동,삼익파크맨션,151.44,202410,17,"133,000",12,개인,개인,1982,명일로 293,37.5438556,127.147483
서울특별시 강동구 성내동,다성이즈빌,25.92,202410,17,"19,250",4,개인,개인,2014,성내로8길 22,37.5287072,127.1229734
서울특별시 강동구 천호동,천호동삼성아파트,59.86,202410,16,"74,300",20,개인,개인,1997,성안로25길 15,37.5377635,127.1347135
서울특별시 구로구 고척동,신원프라자,84.27,202410,16,"53,000",9,개인,개인,1997,중앙로1길 18-18,37.4992745,126.8636188
서울특별시 영등포구 당산동5가,유원제일2차,123.76,202410,16,"156,000",4,개인,개인,1984,선유동2로 56,37.533081,126.8983856
서울특별시 영등포구 당산동3가,당산한양,84.93,202410,16,"115,000",4,개인,개인,1986,영신로 193,37.5253659,126.9005572
서울특별시 영등포구 여의도동,미성,101.29,202410,16,"250,000",6,개인,개인,1980,의사당대로 110,37.5204817,126.9239722
서울특별시 영등포구 여의도동,목화,89.92,202410,16,"248,000",7,개인,개인,1977,여의나루로 126,37.5260013,126.9326329
서울특별시 영등포구 여의도동,브라이튼여의도,132.5963,202410,16,"553,100",22,개인,법인,2023,국제금융로 39,37.5218921,126.9303477
서울특별시 동작구 사당동,이수역리가,84.9604,202410,16,"134,000",8,개인,개인,2013,사당로27길 130,37.4894894,126.9738534
서울특별시 동작구 신대방동,보라매e편한세상,84.73,202410,16,"82,000",6,개인,개인,2010,보라매로 70,37.4954265,126.9285604
서울특별시 금천구 가산동,두산,59.84,202410,16,"60,500",7,개인,개인,1998,가산로 99,37.4760392,126.8917199
서울특별시 구로구 항동,하버라인3단지,59.86,202410,16,"67,400",12,개인,개인,2019,항동로 43,37.479003,126.8242742
서울특별시 강서구 가양동,가양도시개발9-2단지,49.5,202410,16,"72,000",8,개인,개인,1993,허준로 234,37.5587209,126.863533
서울특별시 구로구 개봉동,한진,84.96,202410,16,"60,800",5,개인,개인,2000,개봉로3길 87,37.4846791,126.85194
서울특별시 마포구 현석동,밤섬예가클래식,85.54,202410,16,"147,000",5,개인,개인,1989,신수로2길 26,37.542122,126.9358069
서울특별시 마포구 도화동,우성,141.515,202410,16,"164,000",10,개인,개인,1991,삼개로 33,37.5367315,126.9488606
서울특별시 서대문구 남가좌동,창덕에버빌,99.57,202410,16,"69,000",9,개인,개인,1998,모래내로 143,37.5694885,126.9172149
서울특별시 서대문구 대현동,신촌럭키,83.38,202410,16,"95,500",3,개인,개인,1999,이화여대길 50-12,37.559518,126.9479577
서울특별시 양천구 신정동,목동신시가지10,53.82,202410,16,"128,000",3,개인,개인,1988,목동서로 400,37.5174035,126.8586826
서울특별시 양천구 신정동,목동우성2,113.91,202410,16,"109,000",15,개인,개인,2000,목동남로4길 6-23,37.5078744,126.8667209
서울특별시 양천구 목동,목동신시가지5,65.08,202410,16,"187,500",13,개인,개인,1986,목동동로 350,37.5341154,126.882084
서울특별시 양천구 목동,목동신시가지7,101.2,202410,16,"258,000",9,개인,개인,1988,목동로 212,37.5288229,126.8678406
서울특별시 마포구 도화동,도화동현대,68.22,202410,16,"111,000",16,개인,개인,1996,새창로 52,37.5394259,126.9538604
서울특별시 서대문구 홍제동,홍제현대,119.32,202410,16,"102,000",2,개인,개인,1992,통일로39가길 57,37.5889949,126.9413986
서울특별시 강남구 논현동,거평프리젠,39.035,202410,16,"52,500",5,개인,개인,1996,강남대로112길 41,37.5063694,127.0276374
서울특별시 송파구 가락동,헬리오시티,130.06,202410,16,"306,000",9,개인,개인,2018,송파대로 345,37.497519,127.1072265
서울특별시 강남구 대치동,청원,92.84,202410,16,"120,000",5,개인,개인,2005,도곡로69길 16,37.4985221,127.0559005
서울특별시 송파구 문정동,문정시영,39.69,202410,16,"63,000",5,개인,개인,1989,송이로31길 56,37.4905974,127.1354467
서울특별시 강남구 압구정동,신현대11차,183.41,202410,16,"815,000",7,개인,개인,1983,압구정로 151,37.5262221,127.0244795
서울특별시 강남구 압구정동,신현대9차,108.88,202410,16,"495,000",4,개인,개인,1982,압구정로 151,37.5262221,127.0244795
서울특별시 서초구 잠원동,킴스빌리지,30.9,202410,16,"90,000",10,개인,개인,1996,잠원로3길 6,37.5108427,127.0064887
서울특별시 송파구 잠실동,리센츠,27.68,202410,16,"109,500",28,개인,개인,2008,올림픽로 135,37.5140588,127.0884544
서울특별시 송파구 문정동,문정대우푸르지오1차,84.86,202410,16,"116,700",19,개인,개인,1999,문정로 55,37.4868777,127.1281056
서울특별시 관악구 신림동,신림푸르지오,84.79,202410,16,"88,300",19,개인,개인,2005,남부순환로 1430,37.4791215,126.9104844
서울특별시 노원구 중계동,양지마을(대림)1,84.9,202410,16,"89,800",7,개인,개인,1998,덕릉로71길 30,37.651184,127.0705238
서울특별시 도봉구 쌍문동,북한산월드메르디앙,82.09,202410,16,"67,000",7,개인,개인,2005,삼양로 566,36.9650374,127.464173
서울특별시 노원구 월계동,미륭,51.48,202410,16,"63,300",1,개인,개인,1986,마들로 111,37.6245902,127.0654159
서울특별시 성북구 장위동,래미안포레카운티,84.97,202410,16,"110,000",18,개인,개인,2021,장월로 160,37.6180554,127.0533393
서울특별시 노원구 상계동,상계주공16(고층),59.39,202410,16,"49,800",9,개인,개인,1988,동일로227길 86,37.6687829,127.0537253
서울특별시 노원구 상계동,상계주공16(고층),45.77,202410,16,"38,800",6,개인,개인,1988,동일로227길 86,37.6687829,127.0537253
서울특별시 성북구 길음동,길음뉴타운7단지(두산위브),59.98,202410,16,"85,000",8,개인,개인,2010,길음로13길 22,37.609776,127.018829
서울특별시 성북구 상월곡동,동아에코빌,59.95,202410,16,"56,000",2,개인,개인,2003,장월로1길 28,37.6078598,127.0454247
서울특별시 성북구 상월곡동,동아에코빌,59.95,202410,16,"56,000",2,개인,개인,2003,장월로1길 28,37.6078598,127.0454247
서울특별시 노원구 하계동,장미(시영6),49.5,202410,16,"50,000",3,개인,개인,1989,섬밭로 196,37.6337017,127.0678655
서울특별시 동대문구 답십리동,청계푸르지오시티,18.92,202410,16,"14,800",8,개인,개인,2015,천호대로 257,37.5398708,127.1452641
서울특별시 동대문구 장안동,동대문더퍼스트데시앙,59.8074,202410,16,"86,500",12,개인,개인,2019,장한로27가길 37,37.5748874,127.0705935
서울특별시 광진구 광장동,현대3,74.92,202410,16,"138,500",10,개인,개인,1990,아차산로70길 62,37.5406205,127.0986045
서울특별시 성동구 마장동,현대,59.91,202410,16,"75,000",2,개인,개인,1998,살곶이길 50,37.5694591,127.0425481
서울특별시 성동구 행당동,대림e-편한세상,59.96,202410,16,"105,000",4,개인,개인,2000,행당로 79,37.5579013,127.0271186
서울특별시 중랑구 면목동,성원상떼빌,59.91,202410,16,"58,500",20,개인,개인,1997,용마산로 278,37.5774847,127.090732
서울특별시 중구 만리동2가,서울역센트럴자이,84.972,202410,16,"175,000",22,개인,개인,2017,만리재로 175,37.5542175,126.9634093
서울특별시 중구 신당동,신당역솔하임,14.08,202410,16,"17,200",18,개인,개인,2016,퇴계로 448,37.5653775,127.0212159
서울특별시 성동구 옥수동,옥수파크힐스101동~116동,84.64,202410,16,"205,000",5,개인,개인,2016,매봉길 50,37.5483322,127.013891
서울특별시 동대문구 장안동,형인허브빌아파트301동,84.86,202410,15,"62,500",4,개인,개인,2005,장한로12길 63,37.5649447,127.0711417
서울특별시 동대문구 장안동,한신아파트,84.9,202410,15,"70,000",17,개인,개인,1996,사가정로 245-3,37.5795265,127.0719142
서울특별시 동대문구 답십리동,래미안위브,59.97,202410,15,"120,000",9,개인,개인,2014,답십리로 130,37.5720374,127.053952
서울특별시 용산구 용문동,브라운스톤,84.98,202410,15,"138,000",3,개인,개인,2011,효창원로 88,37.5362653,126.9591989
서울특별시 중랑구 면목동,용마한신,59.22,202410,15,"47,000",14,개인,개인,1990,사가정로71길 19,37.5813205,127.095949
서울특별시 중랑구 상봉동,백운아파트,77.98,202410,15,"45,000",4,개인,개인,2004,상봉로 99,37.594758,127.0928495
서울특별시 중구 신당동,신당KCC스위첸,45.7339,202410,15,"85,000",5,개인,개인,2019,난계로 130,36.1795481,127.7764891
서울특별시 용산구 이촌동,한가람,59.88,202410,15,"179,700",11,개인,개인,1998,이촌로 201,37.5215846,126.9702868
서울특별시 중랑구 면목동,한양수자인사가정파크,74.0267,202410,15,"93,000",6,개인,개인,2019,사가정로72길 26,37.5795605,127.0939006
서울특별시 동대문구 답십리동,동답한신,44.35,202410,15,"46,000",7,개인,개인,1992,답십리로 210-30,37.5708099,127.0625793
서울특별시 성동구 마장동,삼성,59.76,202410,15,"91,000",9,개인,개인,1996,마장로 271,37.5661613,127.0401272
서울특별시 마포구 도화동,도화동현대,54.72,202410,15,"101,800",15,개인,개인,1996,새창로 52,37.5394259,126.9538604
서울특별시 서대문구 북아현동,e편한세상신촌1단지,59.85,202410,15,"142,000",15,개인,개인,2018,북아현로1가길 20,37.5581532,126.9500426
서울특별시 마포구 망원동,광남캐스빌A,72.58,202410,15,"67,500",4,개인,개인,2002,방울내로5길 41-1,37.5609686,126.8999037
서울특별시 양천구 목동,목동신시가지2,152.64,202410,15,"300,000",3,개인,개인,1986,목동서로 70,37.5374761,126.8759409
서울특별시 양천구 목동,롯데캐슬위너,114.75,202410,15,"146,500",6,개인,개인,2005,목동중앙북로 38,37.5468897,126.8672385
서울특별시 은평구 진관동,은평뉴타운기자촌11단지,84.82,202410,15,"85,000",7,개인,개인,2015,연서로46길 7,37.6363228,126.9346539
서울특별시 은평구 진관동,마고정3단지센트레빌(310~322동)BL2-3,84.04,202410,15,"87,000",5,개인,개인,2009,진관2로 90,37.6333606,126.9276514
서울특별시 강서구 등촌동,주공5,37.67,202410,15,"59,000",8,개인,개인,1995,공항대로39길 74,37.5604513,126.8448691
서울특별시 양천구 신월동,근상아트프리즘,71.07,202410,15,"29,000",9,개인,개인,2002,남부순환로 328,37.4891016,126.8718882
서울특별시 서대문구 홍은동,홍은동벽산,58.64,202410,15,"55,500",2,개인,개인,1997,세검정로1길 95,37.5953754,126.9448171
서울특별시 강서구 화곡동,남광아파트,45.53,202410,15,"31,000",8,개인,개인,2015,곰달래로22길 18,37.5295714,126.8439097
서울특별시 서대문구 홍제동,홍제역해링턴플레이스,59.97,202410,15,"93,000",1,개인,법인,2024,세무서8길 30,37.5900202,126.9485643
서울특별시 양천구 신정동,신트리4,59.73,202410,15,"62,700",8,개인,개인,2000,신정로 260,37.5112612,126.850766
서울특별시 서대문구 천연동,천연뜨란채,55.82,202410,15,"81,800",13,개인,개인,2006,독립문로8길 54,37.5675617,126.9584488
서울특별시 송파구 장지동,송파파인타운6단지,84.98,202410,15,"130,000",19,개인,개인,2008,충민로6길 14,37.4804012,127.1319697
서울특별시 강동구 길동,다성이즈빌(주상복합),36.62,202410,15,"33,000",8,개인,개인,2015,천중로42길 69,37.5379802,127.1387399
서울특별시 송파구 오금동,명성화인캐슬,72.38,202410,15,"62,000",5,개인,개인,2003,동남로30길 16,37.5040722,127.1406265
서울특별시 강동구 천호동,강동역신동아파밀리에,107.34,202410,15,"135,500",41,개인,개인,2015,천호대로 1089,37.5366155,127.1333074
서울특별시 강동구 길동,유덕휴먼빌,71.91,202410,15,"59,700",2,개인,개인,2003,천중로54길 9-14,37.5398973,127.1457869
서울특별시 영등포구 여의도동,광장,116.53,202410,15,"224,600",5,개인,개인,1978,여의나루로 7,37.5207571,126.9208125
서울특별시 영등포구 양평동3가,양평현대6차,59.98,202410,15,"92,000",18,개인,개인,2000,선유로 207,37.5318483,126.8935108
서울특별시 영등포구 당산동4가,당산현대5차,114.84,202410,15,"142,000",12,개인,개인,2000,당산로42길 16,37.5296392,126.9008126
서울특별시 영등포구 신길동,힐스테이트클래시안,84.86,202410,15,"157,000",13,개인,개인,2020,신길로28길 9,37.5041295,126.9119335
서울특별시 영등포구 신길동,힐스테이트클래시안,84.86,202410,15,"141,000",1,개인,개인,2020,신길로28길 9,37.5041295,126.9119335
서울특별시 영등포구 여의도동,브라이튼여의도,84.132,202410,15,"380,000",33,개인,개인,2023,국제금융로 39,37.5218921,126.9303477
서울특별시 구로구 항동,항동중흥에스클래스베르데카운티,84.9416,202410,15,"63,000",11,개인,개인,2019,연동로 233,37.4809614,126.8208654
서울특별시 강서구 내발산동,우장산힐스테이트,126.65,202410,15,"169,500",6,개인,개인,2005,강서로 348,37.5560685,126.8402308
서울특별시 강서구 마곡동,마곡동후포아파트(14-21),77.52,202410,15,"53,000",6,개인,개인,2004,양천로47나길 13-8,37.5717449,126.8381023
서울특별시 동작구 상도동,이수브라운스톤상도(527-0),84.99,202410,15,"127,500",4,개인,개인,2007,상도로31길 19,37.5060041,126.9438244
서울특별시 영등포구 여의도동,미성,92.56,202410,15,"220,000",9,개인,개인,1978,의사당대로 110,37.5204817,126.9239722
서울특별시 구로구 항동,항동제일풍경채포레스트,84.6614,202410,15,"69,200",14,개인,개인,2020,부광로 96-16,37.4760431,126.8165357
서울특별시 영등포구 영등포동,영등포푸르지오,84.84,202410,15,"123,000",12,개인,개인,2002,도신로29길 28,37.5115331,126.90239
서울특별시 영등포구 영등포동8가,당산푸르지오,84.98,202410,15,"129,000",3,개인,개인,2004,영중로 154,37.5300547,126.9063417
서울특별시 동작구 사당동,제일,60.03,202410,15,"75,000",5,개인,개인,1987,사당로16다길 57,37.4829287,126.969521
서울특별시 강서구 방화동,신마곡벽산블루밍,49.775,202410,15,"65,000",11,개인,개인,2020,양천로10길 38,37.5711821,126.8081835
서울특별시 영등포구 당산동4가,당산현대5차,59.85,202410,15,"105,500",25,개인,개인,2000,당산로42길 16,37.5296392,126.9008126
서울특별시 강서구 가양동,가양2단지(성지),34.44,202410,15,"47,250",3,개인,개인,1992,허준로 47,37.5704953,126.8471746
서울특별시 강북구 번동,기산그린,59.94,202410,15,"41,000",17,개인,개인,2000,월계로37길 137,37.627473,127.0436573
서울특별시 노원구 상계동,상계주공2(저층),46.04,202410,15,"44,000",5,개인,개인,1987,동일로215길 23,37.6497536,127.058518
서울특별시 강북구 미아동,에스케이북한산시티,114.85,202410,15,"51,000",11,개인,개인,2004,솔샘로 174,37.6179756,127.0126309
서울특별시 성북구 길음동,길음뉴타운4단지(e편한세상),102.38,202410,15,"106,000",9,개인,개인,2005,길음로 118,37.612067,127.019649
서울특별시 성북구 길음동,롯데캐슬클라시아,59.7812,202410,15,"115,000",18,개인,개인,2022,숭인로8길 80,37.6090477,127.0271592
서울특별시 강북구 미아동,삼성래미안트리베라2단지,58.99,202410,15,"71,000",21,개인,개인,2010,삼양로27길 19,37.6173113,127.0204017
서울특별시 노원구 상계동,상계주공16(고층),45.77,202410,15,"37,000",5,개인,개인,1988,동일로227길 86,37.6687829,127.0537253
서울특별시 노원구 상계동,은빛1단지,49.77,202410,15,"41,500",11,개인,개인,1998,동일로245길 162,37.6815167,127.0538446
서울특별시 노원구 상계동,노원현대,84.78,202410,15,"72,000",4,개인,개인,1997,상계로3길 50,37.6586151,127.0631848
서울특별시 노원구 월계동,미성,50.14,202410,15,"64,900",8,개인,개인,1986,마들로 59,37.6212796,127.0676557
서울특별시 성북구 상월곡동,동아에코빌,84.97,202410,15,"75,000",11,개인,개인,2003,장월로1길 28,37.6078598,127.0454247
서울특별시 은평구 구산동,구산그린빌,59.5,202410,15,"40,000",2,개인,개인,2009,갈현로7길 56,37.6054169,126.9043692
서울특별시 성북구 석관동,신동아파밀리에,84.92,202410,15,"80,800",11,개인,개인,2011,화랑로 210-26,37.6075254,127.0535628
서울특별시 도봉구 방학동,신동아아파트1,62.22,202410,15,"40,000",14,개인,개인,1988,시루봉로 107,37.660882,127.0266718
서울특별시 도봉구 쌍문동,e편한세상,84.978,202410,15,"62,000",2,개인,개인,2007,노해로41가길 16,37.6497897,127.0272632
서울특별시 강북구 수유동,FIRSTVIEW,53,202410,15,"33,300",5,개인,개인,2010,삼양로130길 9-21,37.6476584,127.0151567
서울특별시 성북구 돈암동,한진(609-1),84.87,202410,15,"49,700",18,개인,개인,1998,성북로4길 52,37.5948075,127.0103188
서울특별시 강북구 번동,번동솔그린,59.82,202410,15,"43,000",4,개인,개인,1999,한천로109길 83,37.6261781,127.0393674
서울특별시 송파구 가락동,헬리오시티,84.98,202410,15,"228,000",8,개인,개인,2018,송파대로 345,37.497519,127.1072265
서울특별시 관악구 봉천동,관악파크푸르지오,84.99,202410,15,"84,500",15,개인,개인,2014,행운10길 21,37.4827853,126.9613733
서울특별시 강남구 압구정동,"현대1차(12,13,21,22,31,32,33동)",131.48,202410,15,"549,000",11,개인,개인,1976,압구정로29길 71,37.5330263,127.0279257
서울특별시 강남구 도곡동,현대아파트1동~3동,84.96,202410,15,"160,000",2,개인,개인,1994,도곡로18길 34,37.4889631,127.0380175
서울특별시 강남구 개포동,개포래미안포레스트,59.92,202410,15,"233,000",12,개인,개인,2020,개포로 264,37.4786358,127.0538806
서울특별시 강남구 개포동,대치푸르지오발라드,41.3882,202410,15,"110,262",10,개인,법인,2024,개포로 407,37.4873309,127.0606563
서울특별시 강남구 삼성동,롯데캐슬프레미어,121.931,202410,15,"320,000",18,개인,개인,2007,선릉로126길 22,37.5152737,127.0447446
서울특별시 송파구 풍납동,동아한가람1,59.98,202410,15,"93,000",5,개인,개인,1995,한가람로 446,37.5366366,127.1150841
서울특별시 송파구 풍납동,동아한가람1,84.38,202410,15,"93,100",2,개인,개인,1995,한가람로 446,37.5366366,127.1150841
서울특별시 강남구 대치동,선릉역대우아이빌(890-49),25.42,202410,15,"21,000",13,개인,개인,2004,테헤란로64길 9,37.5044956,127.0515557
서울특별시 강남구 수서동,강남데시앙포레,84.81,202410,15,"182,500",5,개인,개인,2014,광평로34길 55,37.4809954,127.0908145
서울특별시 관악구 신림동,힐스테이트뉴포레,84.9433,202410,15,"136,000",22,개인,개인,2022,조원로 25,37.4842295,126.9039076
서울특별시 송파구 잠실동,주공아파트 5단지,76.5,202410,15,"278,700",4,개인,개인,1978,송파대로 567,37.5152448,127.0948683
서울특별시 강남구 세곡동,강남데시앙파크,84.97,202410,15,"126,000",8,개인,개인,2011,헌릉로590길 63,37.4602882,127.1011856
서울특별시 강남구 역삼동,(828-21),81.33,202410,15,"91,000",5,개인,개인,2005,테헤란로10길 25,37.4975789,127.0330128
서울특별시 강남구 개포동,래미안블레스티지,84.94,202410,14,"313,000",9,개인,개인,2019,선릉로 8,37.4812262,127.0643915
서울특별시 강남구 역삼동,테헤란아이파크,70.8333,202410,14,"250,000",17,개인,개인,2014,테헤란로52길 16,37.5023526,127.0467285
서울특별시 강남구 도곡동,도곡렉슬,120.8233,202410,14,"370,000",17,개인,개인,2006,선릉로 221,37.4935415,127.0505473
서울특별시 강남구 대치동,래미안대치팰리스,94.49,202410,14,"420,000",5,개인,개인,2015,삼성로51길 37,37.4942974,127.0580036
서울특별시 송파구 잠실동,트리지움,59.88,202410,14,"219,000",19,개인,개인,2007,잠실로 62,37.5098873,127.0895702
서울특별시 송파구 문정동,올림픽훼밀리타운,117.585,202410,14,"204,800",3,개인,개인,1988,중대로 24,37.4885195,127.1143775
서울특별시 강남구 대치동,대치르엘,84.8067,202410,14,"303,000",15,개인,기타,2021,도곡로93길 23,37.5019346,127.0648263
서울특별시 강남구 도곡동,삼익,104.01,202410,14,"190,000",13,개인,개인,1983,논현로 218,37.4908904,127.0421
서울특별시 관악구 봉천동,벽산블루밍,59.99,202410,14,"73,700",11,개인,개인,2005,은천로 93,37.4892875,126.9447672
서울특별시 강동구 고덕동,아남1,50.2,202410,14,"74,600",10,개인,개인,1996,양재대로 1706,37.5578863,127.145974
서울특별시 강동구 암사동,선사현대아파트,82.94,202410,14,"124,800",21,개인,개인,2000,상암로 11,37.552396,127.1258146
서울특별시 강동구 명일동,한양,119.37,202410,14,"169,500",14,개인,개인,1986,동남로71길 19,37.5504605,127.1551497
서울특별시 중랑구 묵동,신내대림아파트,126.28,202410,14,"105,000",2,개인,개인,1995,신내로21길 16,37.6168811,127.0882084
